Date,Dividends,Stock_Splits,Dividend_Yield,Dividend_Rate,Payout_Ratio,Dividend_1Y_Total,Dividend_1Y_Count,Last_Dividend,Ex_Dividend_Date
2015-02-10,0.0500,1.0000,0.0000,0.0000,0.0000,0.0000,0,0.0500,2015-02-09
2013-11-21,0.1000,1.0000,0.0000,0.0000,0.0000,0.0000,0,0.0500,2015-02-09
2012-11-15,0.1000,1.0000,0.0000,0.0000,0.0000,0.0000,0,0.0500,2015-02-09
2011-11-09,0.0600,1.0000,0.0000,0.0000,0.0000,0.0000,0,0.0500,2015-02-09
2010-11-09,0.0600,1.0000,0.0000,0.0000,0.0000,0.0000,0,0.0500,2015-02-09
2009-11-12,0.0600,1.0000,0.0000,0.0000,0.0000,0.0000,0,0.0500,2015-02-09
2008-11-12,0.0600,1.0000,0.0000,0.0000,0.0000,0.0000,0,0.0500,2015-02-09
2008-07-31,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0,0.0500,2015-02-09
2007-11-13,0.0500,1.0000,0.0000,0.0000,0.0000,0.0000,0,0.0500,2015-02-09
2006-11-13,0.0250,1.0000,0.0000,0.0000,0.0000,0.0000,0,0.0500,2015-02-09
2005-11-10,0.0250,1.0000,0.0000,0.0000,0.0000,0.0000,0,0.0500,2015-02-09
1992-01-28,0.0500,1.0000,0.0000,0.0000,0.0000,0.0000,0,0.0500,2015-02-09
1991-10-23,0.0500,1.0000,0.0000,0.0000,0.0000,0.0000,0,0.0500,2015-02-09
1991-08-12,0.0500,1.0000,0.0000,0.0000,0.0000,0.0000,0,0.0500,2015-02-09
1991-05-02,0.0500,1.0000,0.0000,0.0000,0.0000,0.0000,0,0.0500,2015-02-09
1991-02-05,0.0500,1.0000,0.0000,0.0000,0.0000,0.0000,0,0.0500,2015-02-09
1990-10-24,0.0500,1.0000,0.0000,0.0000,0.0000,0.0000,0,0.0500,2015-02-09
1990-08-06,0.0500,1.0000,0.0000,0.0000,0.0000,0.0000,0,0.0500,2015-02-09
1990-05-15,0.0500,1.0000,0.0000,0.0000,0.0000,0.0000,0,0.0500,2015-02-09
1990-02-05,0.0500,1.0000,0.0000,0.0000,0.0000,0.0000,0,0.0500,2015-02-09
